Data Table for Daily Case Trends - Arkansas
Date generated: Tue Nov 16 2021 20:14:12 GMT-0500 (Eastern Standard Time)
State,Date,New Cases,7-Day Moving Avg,7-Day Avg People Fully Vaccinated
Arkansas,Mar 29 2020,34,39,N/A
Arkansas,Mar 28 2020,23,41,N/A
Arkansas,Mar 27 2020,37,40,N/A
Arkansas,Mar 26 2020,43,40,N/A
Arkansas,Mar 25 2020,76,38,N/A
Arkansas,Mar 24 2020,33,29,N/A
Arkansas,Mar 23 2020,33,25,N/A
Arkansas,Mar 22 2020,46,21,N/A
Arkansas,Mar 21 2020,18,15,N/A
Arkansas,Mar 20 2020,36,13,N/A
Arkansas,Mar 19 2020,27,8,N/A
Arkansas,Mar 18 2020,13,5,N/A
Arkansas,Mar 17 2020,7,3,N/A
Arkansas,Mar 16 2020,1,2,N/A
Arkansas,Mar 15 2020,4,2,N/A
Arkansas,Mar 14 2020,3,1,N/A
Arkansas,Mar 13 2020,3,1,N/A
Arkansas,Mar 12 2020,5,0,N/A
Arkansas,Mar 11 2020,1,0,N/A
Arkansas,Mar 10 2020,0,0,N/A
Arkansas,Mar  9 2020,0,0,N/A
Arkansas,Mar  8 2020,0,0,N/A
Arkansas,Mar  7 2020,0,0,N/A
Arkansas,Mar  6 2020,0,0,N/A
Arkansas,Mar  5 2020,0,0,N/A
Arkansas,Mar  4 2020,0,0,N/A
Arkansas,Mar  3 2020,0,0,N/A
Arkansas,Mar  2 2020,0,0,N/A
Arkansas,Mar  1 2020,0,0,N/A
Arkansas,Feb 29 2020,0,0,N/A
Arkansas,Feb 28 2020,0,0,N/A
Arkansas,Feb 27 2020,0,0,N/A
Arkansas,Feb 26 2020,0,0,N/A
Arkansas,Feb 25 2020,0,0,N/A
Arkansas,Feb 24 2020,0,0,N/A
Arkansas,Feb 23 2020,0,0,N/A
Arkansas,Feb 22 2020,0,0,N/A
Arkansas,Feb 21 2020,0,0,N/A
Arkansas,Feb 20 2020,0,0,N/A
Arkansas,Feb 19 2020,0,0,N/A
Arkansas,Feb 18 2020,0,0,N/A
Arkansas,Feb 17 2020,0,0,N/A
Arkansas,Feb 16 2020,0,0,N/A
Arkansas,Feb 15 2020,0,0,N/A
Arkansas,Feb 14 2020,0,0,N/A
Arkansas,Feb 13 2020,0,0,N/A
Arkansas,Feb 12 2020,0,0,N/A
Arkansas,Feb 11 2020,0,0,N/A
Arkansas,Feb 10 2020,0,0,N/A
Arkansas,Feb  9 2020,0,0,N/A
Arkansas,Feb  8 2020,0,0,N/A
Arkansas,Feb  7 2020,0,0,N/A
Arkansas,Feb  6 2020,0,0,N/A
Arkansas,Feb  5 2020,0,0,N/A
Arkansas,Feb  4 2020,0,0,N/A
Arkansas,Feb  3 2020,0,0,N/A
Arkansas,Feb  2 2020,0,0,N/A
Arkansas,Feb  1 2020,0,0,N/A
Arkansas,Jan 31 2020,0,0,N/A
Arkansas,Jan 30 2020,0,0,N/A
Arkansas,Jan 29 2020,0,0,N/A
Arkansas,Jan 28 2020,0,0,N/A
Arkansas,Jan 27 2020,0,0,N/A
Arkansas,Jan 26 2020,0,0,N/A
Arkansas,Jan 25 2020,0,0,N/A
Arkansas,Jan 24 2020,0,0,N/A
Arkansas,Jan 23 2020,0,0,N/A
