Data Table for Daily Case Trends - Louisiana
Date generated: Tue Nov 16 2021 20:15:36 GMT-0500 (Eastern Standard Time)
State,Date,New Cases,7-Day Moving Avg,7-Day Avg People Fully Vaccinated
Louisiana,Sep 11 2020,755,677,N/A
Louisiana,Sep 10 2020,464,686,N/A
Louisiana,Sep  9 2020,1561,736,N/A
Louisiana,Sep  8 2020,256,678,N/A
Louisiana,Sep  7 2020,309,739,N/A
Louisiana,Sep  6 2020,1395,742,N/A
Louisiana,Sep  5 2020,0,775,N/A
Louisiana,Sep  4 2020,822,775,N/A
Louisiana,Sep  3 2020,813,744,N/A
Louisiana,Sep  2 2020,1151,724,N/A
Louisiana,Sep  1 2020,689,781,N/A
Louisiana,Aug 31 2020,326,761,N/A
Louisiana,Aug 30 2020,1624,803,N/A
Louisiana,Aug 29 2020,0,746,N/A
Louisiana,Aug 28 2020,606,746,N/A
Louisiana,Aug 27 2020,677,788,N/A
Louisiana,Aug 26 2020,1545,822,N/A
Louisiana,Aug 25 2020,550,713,N/A
Louisiana,Aug 24 2020,623,725,N/A
Louisiana,Aug 23 2020,1223,717,N/A
Louisiana,Aug 22 2020,0,711,N/A
Louisiana,Aug 21 2020,899,711,N/A
Louisiana,Aug 20 2020,918,768,N/A
Louisiana,Aug 19 2020,778,799,N/A
Louisiana,Aug 18 2020,640,857,N/A
Louisiana,Aug 17 2020,567,932,N/A
Louisiana,Aug 16 2020,1181,931,N/A
Louisiana,Aug 15 2020,0,1141,N/A
Louisiana,Aug 14 2020,1298,1141,N/A
Louisiana,Aug 13 2020,1135,1170,N/A
Louisiana,Aug 12 2020,1179,1194,N/A
Louisiana,Aug 11 2020,1164,1237,N/A
Louisiana,Aug 10 2020,562,1587,N/A
Louisiana,Aug  9 2020,2653,1664,N/A
Louisiana,Aug  8 2020,0,1780,N/A
Louisiana,Aug  7 2020,1500,1780,N/A
Louisiana,Aug  6 2020,1303,1823,N/A
Louisiana,Aug  5 2020,1482,1881,N/A
Louisiana,Aug  4 2020,3615,1917,N/A
Louisiana,Aug  3 2020,1099,1561,N/A
Louisiana,Aug  2 2020,3467,1739,N/A
Louisiana,Aug  1 2020,0,1792,N/A
Louisiana,Jul 31 2020,1799,1792,N/A
Louisiana,Jul 30 2020,1708,1833,N/A
Louisiana,Jul 29 2020,1735,1917,N/A
Louisiana,Jul 28 2020,1121,2065,N/A
Louisiana,Jul 27 2020,2343,2146,N/A
Louisiana,Jul 26 2020,3840,2266,N/A
Louisiana,Jul 25 2020,0,2163,N/A
Louisiana,Jul 24 2020,2084,2163,N/A
Louisiana,Jul 23 2020,2296,2177,N/A
Louisiana,Jul 22 2020,2771,2174,N/A
Louisiana,Jul 21 2020,1691,2077,N/A
Louisiana,Jul 20 2020,3186,2152,N/A
Louisiana,Jul 19 2020,3116,1940,N/A
Louisiana,Jul 18 2020,0,1683,N/A
Louisiana,Jul 17 2020,2179,1993,N/A
Louisiana,Jul 16 2020,2280,2059,N/A
Louisiana,Jul 15 2020,2089,1997,N/A
Louisiana,Jul 14 2020,2215,1968,N/A
Louisiana,Jul 13 2020,1705,1928,N/A
Louisiana,Jul 12 2020,1319,1842,N/A
Louisiana,Jul 11 2020,2167,1930,N/A
Louisiana,Jul 10 2020,2642,1621,N/A
Louisiana,Jul  9 2020,1843,1490,N/A
Louisiana,Jul  8 2020,1888,1424,N/A
Louisiana,Jul  7 2020,1936,1452,N/A
Louisiana,Jul  6 2020,1101,1320,N/A
Louisiana,Jul  5 2020,1937,1284,N/A
Louisiana,Jul  4 2020,0,1217,N/A
Louisiana,Jul  3 2020,1728,1217,N/A
Louisiana,Jul  2 2020,1383,1163,N/A
Louisiana,Jul  1 2020,2083,1100,N/A
Louisiana,Jun 30 2020,1014,928,N/A
Louisiana,Jun 29 2020,845,977,N/A
Louisiana,Jun 28 2020,1467,922,N/A
Louisiana,Jun 27 2020,0,769,N/A
Louisiana,Jun 26 2020,1354,893,N/A
Louisiana,Jun 25 2020,938,700,N/A
Louisiana,Jun 24 2020,882,566,N/A
Louisiana,Jun 23 2020,1356,572,N/A
Louisiana,Jun 22 2020,461,455,N/A
Louisiana,Jun 21 2020,393,468,N/A
Louisiana,Jun 20 2020,870,460,N/A
Louisiana,Jun 19 2020,0,519,N/A
Louisiana,Jun 18 2020,0,594,N/A
Louisiana,Jun 17 2020,928,657,N/A
Louisiana,Jun 16 2020,534,584,N/A
Louisiana,Jun 15 2020,553,588,N/A
Louisiana,Jun 14 2020,336,543,N/A
Louisiana,Jun 13 2020,1288,542,N/A
Louisiana,Jun 12 2020,523,429,N/A
Louisiana,Jun 11 2020,442,415,N/A
Louisiana,Jun 10 2020,418,413,N/A
Louisiana,Jun  9 2020,562,393,N/A
Louisiana,Jun  8 2020,234,371,N/A
Louisiana,Jun  7 2020,330,414,N/A
Louisiana,Jun  6 2020,497,400,N/A
Louisiana,Jun  5 2020,427,440,N/A
Louisiana,Jun  4 2020,429,379,N/A
Louisiana,Jun  3 2020,276,361,N/A
Louisiana,Jun  2 2020,405,385,N/A
Louisiana,Jun  1 2020,536,362,N/A
Louisiana,May 31 2020,234,374,N/A
Louisiana,May 30 2020,775,359,N/A
Louisiana,May 29 2020,0,265,N/A
Louisiana,May 28 2020,305,325,N/A
Louisiana,May 27 2020,443,451,N/A
Louisiana,May 26 2020,245,428,N/A
Louisiana,May 25 2020,622,440,N/A
Louisiana,May 24 2020,129,399,N/A
