Data Table for Daily Case Trends - Maine
Date generated: Tue Nov 16 2021 20:15:43 GMT-0500 (Eastern Standard Time)
State,Date,New Cases,7-Day Moving Avg,7-Day Avg People Fully Vaccinated
Maine,May 28 2020,37,39,N/A
Maine,May 27 2020,80,44,N/A
Maine,May 26 2020,0,41,N/A
Maine,May 25 2020,35,52,N/A
Maine,May 24 2020,61,51,N/A
Maine,May 23 2020,65,46,N/A
Maine,May 22 2020,0,42,N/A
Maine,May 21 2020,71,49,N/A
Maine,May 20 2020,58,51,N/A
Maine,May 19 2020,78,43,N/A
Maine,May 18 2020,28,39,N/A
Maine,May 17 2020,26,36,N/A
Maine,May 16 2020,39,36,N/A
Maine,May 15 2020,45,39,N/A
Maine,May 14 2020,88,32,N/A
Maine,May 13 2020,0,37,N/A
Maine,May 12 2020,53,37,N/A
Maine,May 11 2020,5,33,N/A
Maine,May 10 2020,23,36,N/A
Maine,May  9 2020,60,40,N/A
Maine,May  8 2020,0,35,N/A
Maine,May  7 2020,120,35,N/A
Maine,May  6 2020,0,22,N/A
Maine,May  5 2020,28,28,N/A
Maine,May  4 2020,21,26,N/A
Maine,May  3 2020,53,26,N/A
Maine,May  2 2020,29,23,N/A
Maine,May  1 2020,0,22,N/A
Maine,Apr 30 2020,28,26,N/A
Maine,Apr 29 2020,39,26,N/A
Maine,Apr 28 2020,16,24,N/A
Maine,Apr 27 2020,17,23,N/A
Maine,Apr 26 2020,33,22,N/A
Maine,Apr 25 2020,25,20,N/A
Maine,Apr 24 2020,28,19,N/A
Maine,Apr 23 2020,30,20,N/A
Maine,Apr 22 2020,19,19,N/A
Maine,Apr 21 2020,13,22,N/A
Maine,Apr 20 2020,8,25,N/A
Maine,Apr 19 2020,20,33,N/A
Maine,Apr 18 2020,20,33,N/A
Maine,Apr 17 2020,31,34,N/A
Maine,Apr 16 2020,26,33,N/A
Maine,Apr 15 2020,36,33,N/A
Maine,Apr 14 2020,36,30,N/A
Maine,Apr 13 2020,65,28,N/A
Maine,Apr 12 2020,17,23,N/A
Maine,Apr 11 2020,33,22,N/A
Maine,Apr 10 2020,23,21,N/A
Maine,Apr  9 2020,23,26,N/A
Maine,Apr  8 2020,18,27,N/A
Maine,Apr  7 2020,20,30,N/A
Maine,Apr  6 2020,29,28,N/A
Maine,Apr  5 2020,14,31,N/A
Maine,Apr  4 2020,24,35,N/A
Maine,Apr  3 2020,56,37,N/A
Maine,Apr  2 2020,32,31,N/A
Maine,Apr  1 2020,41,28,N/A
Maine,Mar 31 2020,0,26,N/A
Maine,Mar 30 2020,50,27,N/A
Maine,Mar 29 2020,42,22,N/A
Maine,Mar 28 2020,43,20,N/A
Maine,Mar 27 2020,13,16,N/A
Maine,Mar 26 2020,8,14,N/A
Maine,Mar 25 2020,29,14,N/A
Maine,Mar 24 2020,9,12,N/A
Maine,Mar 23 2020,16,12,N/A
Maine,Mar 22 2020,23,11,N/A
Maine,Mar 21 2020,14,9,N/A
Maine,Mar 20 2020,4,7,N/A
Maine,Mar 19 2020,8,7,N/A
Maine,Mar 18 2020,12,6,N/A
Maine,Mar 17 2020,13,4,N/A
Maine,Mar 16 2020,5,2,N/A
Maine,Mar 15 2020,9,2,N/A
Maine,Mar 14 2020,4,0,N/A
Maine,Mar 13 2020,0,0,N/A
Maine,Mar 12 2020,1,0,N/A
Maine,Mar 11 2020,0,0,N/A
Maine,Mar 10 2020,0,0,N/A
Maine,Mar  9 2020,0,0,N/A
Maine,Mar  8 2020,0,0,N/A
Maine,Mar  7 2020,0,0,N/A
Maine,Mar  6 2020,0,0,N/A
Maine,Mar  5 2020,0,0,N/A
Maine,Mar  4 2020,0,0,N/A
Maine,Mar  3 2020,0,0,N/A
Maine,Mar  2 2020,0,0,N/A
Maine,Mar  1 2020,0,0,N/A
Maine,Feb 29 2020,0,0,N/A
Maine,Feb 28 2020,0,0,N/A
Maine,Feb 27 2020,0,0,N/A
Maine,Feb 26 2020,0,0,N/A
Maine,Feb 25 2020,0,0,N/A
Maine,Feb 24 2020,0,0,N/A
Maine,Feb 23 2020,0,0,N/A
Maine,Feb 22 2020,0,0,N/A
Maine,Feb 21 2020,0,0,N/A
Maine,Feb 20 2020,0,0,N/A
Maine,Feb 19 2020,0,0,N/A
Maine,Feb 18 2020,0,0,N/A
Maine,Feb 17 2020,0,0,N/A
Maine,Feb 16 2020,0,0,N/A
Maine,Feb 15 2020,0,0,N/A
Maine,Feb 14 2020,0,0,N/A
Maine,Feb 13 2020,0,0,N/A
Maine,Feb 12 2020,0,0,N/A
Maine,Feb 11 2020,0,0,N/A
Maine,Feb 10 2020,0,0,N/A
Maine,Feb  9 2020,0,0,N/A
Maine,Feb  8 2020,0,0,N/A
Maine,Feb  7 2020,0,0,N/A
Maine,Feb  6 2020,0,0,N/A
Maine,Feb  5 2020,0,0,N/A
Maine,Feb  4 2020,0,0,N/A
Maine,Feb  3 2020,0,0,N/A
Maine,Feb  2 2020,0,0,N/A
Maine,Feb  1 2020,0,0,N/A
Maine,Jan 31 2020,0,0,N/A
Maine,Jan 30 2020,0,0,N/A
Maine,Jan 29 2020,0,0,N/A
Maine,Jan 28 2020,0,0,N/A
Maine,Jan 27 2020,0,0,N/A
Maine,Jan 26 2020,0,0,N/A
Maine,Jan 25 2020,0,0,N/A
Maine,Jan 24 2020,0,0,N/A
Maine,Jan 23 2020,0,0,N/A
